Date,Terminal,TotalCranes,ActiveCranes,MovesPerHour,DowntimePct,TotalMovesDay,Month,Year
2023-03-07,Pasir Panjang T1-2,30,29,26.6,0.07,15428,3,2023
2023-03-07,Pasir Panjang T3-4,30,27,24.1,0.055,13014,3,2023
2023-03-07,Tuas,38,37,27.4,0.034,20276,3,2023
2023-03-08,Tanjong Pagar,18,18,32.7,0.12,11772,3,2023
2023-03-08,Keppel,24,22,33.7,0.105,14828,3,2023
2023-03-08,Brani,12,11,33.5,0.087,7370,3,2023
2023-03-08,Pasir Panjang T1-2,30,27,27.3,0.06,14742,3,2023
2023-03-08,Pasir Panjang T3-4,30,28,25.7,0.094,14392,3,2023
2023-03-08,Tuas,38,37,29.8,0.037,22052,3,2023
2023-03-09,Tanjong Pagar,18,17,31.2,0.074,10608,3,2023
2023-03-09,Keppel,24,22,23.1,0.102,10164,3,2023
2023-03-09,Brani,12,9,26.9,0.079,4842,3,2023
2023-03-09,Pasir Panjang T1-2,30,29,31.5,0.042,18270,3,2023
2023-03-09,Pasir Panjang T3-4,30,28,24.6,0.084,13776,3,2023
2023-03-09,Tuas,38,36,34.2,0.029,24624,3,2023
2023-03-10,Tanjong Pagar,18,14,25.1,0.067,7028,3,2023
2023-03-10,Keppel,24,24,27.1,0.035,13008,3,2023
2023-03-10,Brani,12,8,27.9,0.117,4464,3,2023
2023-03-10,Pasir Panjang T1-2,30,27,30.5,0.049,16470,3,2023
2023-03-10,Pasir Panjang T3-4,30,28,32.4,0.115,18144,3,2023
2023-03-10,Tuas,38,34,23.5,0.118,15980,3,2023
2023-03-11,Tanjong Pagar,18,15,29.0,0.096,8700,3,2023
2023-03-11,Keppel,24,20,35.7,0.028,14280,3,2023
2023-03-11,Brani,12,10,27.7,0.109,5540,3,2023
2023-03-11,Pasir Panjang T1-2,30,30,35.8,0.066,21480,3,2023
2023-03-11,Pasir Panjang T3-4,30,30,29.6,0.056,17760,3,2023
2023-03-11,Tuas,38,38,28.0,0.036,21280,3,2023
2023-03-12,Tanjong Pagar,18,14,28.4,0.072,7951,3,2023
2023-03-12,Keppel,24,23,35.7,0.078,16422,3,2023
2023-03-12,Brani,12,8,30.1,0.088,4816,3,2023
2023-03-12,Pasir Panjang T1-2,30,27,31.9,0.051,17226,3,2023
2023-03-12,Pasir Panjang T3-4,30,30,30.9,0.105,18540,3,2023
2023-03-12,Tuas,38,35,24.2,0.058,16940,3,2023
2023-03-13,Tanjong Pagar,18,17,30.9,0.099,10506,3,2023
2023-03-13,Keppel,24,21,31.5,0.041,13230,3,2023
2023-03-13,Brani,12,11,33.0,0.057,7260,3,2023
2023-03-13,Pasir Panjang T1-2,30,29,30.1,0.033,17458,3,2023
2023-03-13,Pasir Panjang T3-4,30,28,31.5,0.076,17640,3,2023
2023-03-13,Tuas,38,35,35.8,0.061,25060,3,2023
2023-03-14,Tanjong Pagar,18,15,35.9,0.062,10770,3,2023
2023-03-14,Keppel,24,23,24.6,0.117,11316,3,2023
2023-03-14,Brani,12,9,29.6,0.036,5328,3,2023
2023-03-14,Pasir Panjang T1-2,30,26,35.8,0.023,18616,3,2023
2023-03-14,Pasir Panjang T3-4,30,28,27.4,0.106,15343,3,2023
2023-03-14,Tuas,38,34,23.6,0.021,16048,3,2023
2023-03-15,Tanjong Pagar,18,15,29.9,0.08,8970,3,2023
2023-03-15,Keppel,24,20,28.3,0.078,11320,3,2023
2023-03-15,Brani,12,11,24.7,0.092,5434,3,2023
2023-03-15,Pasir Panjang T1-2,30,26,29.5,0.111,15340,3,2023
2023-03-15,Pasir Panjang T3-4,30,29,30.9,0.044,17922,3,2023
2023-03-15,Tuas,38,36,34.3,0.107,24696,3,2023
2023-03-16,Tanjong Pagar,18,17,30.7,0.107,10438,3,2023
2023-03-16,Keppel,24,20,33.3,0.054,13320,3,2023
2023-03-16,Brani,12,11,26.8,0.103,5896,3,2023
2023-03-16,Pasir Panjang T1-2,30,27,26.9,0.097,14526,3,2023
2023-03-16,Pasir Panjang T3-4,30,30,32.0,0.049,19200,3,2023
2023-03-16,Tuas,38,38,27.9,0.108,21204,3,2023
2023-03-17,Tanjong Pagar,18,17,30.3,0.07,10302,3,2023
2023-03-17,Keppel,24,24,30.3,0.078,14544,3,2023
2023-03-17,Brani,12,11,26.0,0.092,5720,3,2023
2023-03-17,Pasir Panjang T1-2,30,28,32.1,0.027,17976,3,2023
2023-03-17,Pasir Panjang T3-4,30,28,29.6,0.081,16576,3,2023
2023-03-17,Tuas,38,34,34.5,0.043,23460,3,2023
2023-03-18,Tanjong Pagar,18,16,27.0,0.118,8640,3,2023
2023-03-18,Keppel,24,22,31.6,0.078,13904,3,2023
2023-03-18,Brani,12,9,32.0,0.057,5760,3,2023
2023-03-18,Pasir Panjang T1-2,30,26,31.3,0.028,16276,3,2023
2023-03-18,Pasir Panjang T3-4,30,28,25.5,0.115,14280,3,2023
2023-03-18,Tuas,38,36,24.8,0.045,17856,3,2023
2023-03-19,Tanjong Pagar,18,18,29.2,0.109,10512,3,2023
2023-03-19,Keppel,24,22,34.1,0.04,15004,3,2023
2023-03-19,Brani,12,11,34.2,0.072,7524,3,2023
2023-03-19,Pasir Panjang T1-2,30,28,26.9,0.067,15063,3,2023
2023-03-19,Pasir Panjang T3-4,30,27,29.2,0.073,15768,3,2023
2023-03-19,Tuas,38,34,25.7,0.055,17476,3,2023
2023-03-20,Tanjong Pagar,18,17,35.5,0.025,12070,3,2023
2023-03-20,Keppel,24,21,32.9,0.041,13818,3,2023
2023-03-20,Brani,12,11,32.0,0.106,7040,3,2023
2023-03-20,Pasir Panjang T1-2,30,27,23.3,0.032,12582,3,2023
2023-03-20,Pasir Panjang T3-4,30,26,29.5,0.117,15340,3,2023
2023-03-20,Tuas,38,35,30.1,0.077,21070,3,2023
2023-03-21,Tanjong Pagar,18,17,29.9,0.046,10166,3,2023
2023-03-21,Keppel,24,24,25.7,0.069,12336,3,2023
2023-03-21,Brani,12,11,26.3,0.062,5786,3,2023
2023-03-21,Pasir Panjang T1-2,30,27,26.9,0.071,14526,3,2023
2023-03-21,Pasir Panjang T3-4,30,27,28.9,0.039,15606,3,2023
2023-03-21,Tuas,38,38,28.6,0.088,21736,3,2023
2023-03-22,Tanjong Pagar,18,15,31.3,0.078,9390,3,2023
2023-03-22,Keppel,24,24,29.0,0.076,13920,3,2023
2023-03-22,Brani,12,8,27.0,0.093,4320,3,2023
2023-03-22,Pasir Panjang T1-2,30,30,32.4,0.092,19440,3,2023
2023-03-22,Pasir Panjang T3-4,30,29,24.6,0.113,14268,3,2023
2023-03-22,Tuas,38,36,35.8,0.109,25776,3,2023
2023-03-23,Tanjong Pagar,18,18,34.3,0.043,12348,3,2023
2023-03-23,Keppel,24,24,25.1,0.03,12048,3,2023
2023-03-23,Brani,12,11,32.7,0.05,7194,3,2023
2023-03-23,Pasir Panjang T1-2,30,26,27.3,0.095,14196,3,2023
2023-03-23,Pasir Panjang T3-4,30,26,30.6,0.085,15912,3,2023
2023-03-23,Tuas,38,34,27.3,0.068,18564,3,2023
2023-03-24,Tanjong Pagar,18,18,31.1,0.073,11196,3,2023
2023-03-24,Keppel,24,22,27.8,0.109,12232,3,2023
2023-03-24,Brani,12,10,31.0,0.068,6200,3,2023
2023-03-24,Pasir Panjang T1-2,30,29,29.2,0.066,16936,3,2023
2023-03-24,Pasir Panjang T3-4,30,29,33.2,0.046,19256,3,2023
2023-03-24,Tuas,38,37,31.8,0.084,23532,3,2023
2023-03-25,Tanjong Pagar,18,16,24.5,0.079,7840,3,2023
2023-03-25,Keppel,24,22,23.5,0.116,10340,3,2023
2023-03-25,Brani,12,8,25.9,0.092,4144,3,2023
2023-03-25,Pasir Panjang T1-2,30,29,30.5,0.078,17690,3,2023
2023-03-25,Pasir Panjang T3-4,30,28,33.1,0.093,18536,3,2023
2023-03-25,Tuas,38,36,28.3,0.092,20376,3,2023
2023-03-26,Tanjong Pagar,18,17,29.5,0.041,10030,3,2023
2023-03-26,Keppel,24,21,25.4,0.028,10668,3,2023
2023-03-26,Brani,12,12,34.0,0.075,8160,3,2023
2023-03-26,Pasir Panjang T1-2,30,29,28.2,0.08,16356,3,2023
2023-03-26,Pasir Panjang T3-4,30,30,31.1,0.108,18660,3,2023
2023-03-26,Tuas,38,38,24.5,0.029,18620,3,2023
2023-03-27,Tanjong Pagar,18,18,31.5,0.056,11340,3,2023
2023-03-27,Keppel,24,20,23.9,0.1,9560,3,2023
2023-03-27,Brani,12,8,27.5,0.082,4400,3,2023
2023-03-27,Pasir Panjang T1-2,30,30,34.4,0.104,20640,3,2023
2023-03-27,Pasir Panjang T3-4,30,30,25.4,0.057,15240,3,2023
2023-03-27,Tuas,38,37,23.9,0.063,17686,3,2023
2023-03-28,Tanjong Pagar,18,16,33.5,0.032,10720,3,2023
2023-03-28,Keppel,24,22,24.5,0.055,10780,3,2023
2023-03-28,Brani,12,11,34.6,0.097,7612,3,2023
2023-03-28,Pasir Panjang T1-2,30,27,28.0,0.024,15120,3,2023
2023-03-28,Pasir Panjang T3-4,30,26,35.6,0.059,18512,3,2023
2023-03-28,Tuas,38,35,23.1,0.053,16170,3,2023
2023-03-29,Tanjong Pagar,18,17,35.7,0.08,12138,3,2023
2023-03-29,Keppel,24,22,35.0,0.02,15400,3,2023
2023-03-29,Brani,12,11,35.8,0.075,7875,3,2023
2023-03-29,Pasir Panjang T1-2,30,28,25.1,0.068,14056,3,2023
2023-03-29,Pasir Panjang T3-4,30,28,29.5,0.063,16520,3,2023
2023-03-29,Tuas,38,34,34.6,0.074,23528,3,2023
2023-03-30,Tanjong Pagar,18,18,27.0,0.052,9720,3,2023
2023-03-30,Keppel,24,22,34.9,0.061,15356,3,2023
2023-03-30,Brani,12,10,28.5,0.09,5700,3,2023
2023-03-30,Pasir Panjang T1-2,30,30,35.0,0.108,21000,3,2023
2023-03-30,Pasir Panjang T3-4,30,30,30.3,0.021,18180,3,2023
2023-03-30,Tuas,38,37,34.4,0.034,25456,3,2023
2023-03-31,Tanjong Pagar,18,14,32.5,0.07,9100,3,2023
2023-03-31,Keppel,24,21,23.3,0.031,9786,3,2023
2023-03-31,Brani,12,9,29.7,0.079,5346,3,2023
2023-03-31,Pasir Panjang T1-2,30,29,24.2,0.035,14036,3,2023
2023-03-31,Pasir Panjang T3-4,30,26,23.8,0.081,12376,3,2023
2023-03-31,Tuas,38,35,23.2,0.088,16240,3,2023
2023-04-01,Tanjong Pagar,18,14,30.1,0.049,8428,4,2023
2023-04-01,Keppel,24,21,25.3,0.103,10626,4,2023
2023-04-01,Brani,12,9,31.9,0.059,5741,4,2023
2023-04-01,Pasir Panjang T1-2,30,28,23.6,0.113,13216,4,2023
2023-04-01,Pasir Panjang T3-4,30,27,23.9,0.112,12906,4,2023
2023-04-01,Tuas,38,36,33.3,0.09,23976,4,2023
2023-04-02,Tanjong Pagar,18,16,29.0,0.112,9280,4,2023
2023-04-02,Keppel,24,23,28.2,0.094,12972,4,2023
2023-04-02,Brani,12,9,30.8,0.067,5544,4,2023
2023-04-02,Pasir Panjang T1-2,30,30,24.8,0.087,14880,4,2023
2023-04-02,Pasir Panjang T3-4,30,27,35.9,0.114,19386,4,2023
2023-04-02,Tuas,38,35,26.5,0.077,18550,4,2023
2023-04-03,Tanjong Pagar,18,14,31.6,0.117,8848,4,2023
2023-04-03,Keppel,24,21,23.9,0.049,10038,4,2023
2023-04-03,Brani,12,8,24.2,0.082,3872,4,2023
2023-04-03,Pasir Panjang T1-2,30,29,33.6,0.068,19488,4,2023
2023-04-03,Pasir Panjang T3-4,30,29,27.6,0.036,16008,4,2023
2023-04-03,Tuas,38,34,34.5,0.076,23460,4,2023
2023-04-04,Tanjong Pagar,18,18,30.2,0.117,10872,4,2023
2023-04-04,Keppel,24,23,35.5,0.068,16330,4,2023
2023-04-04,Brani,12,11,32.5,0.088,7150,4,2023
2023-04-04,Pasir Panjang T1-2,30,26,29.5,0.037,15340,4,2023
2023-04-04,Pasir Panjang T3-4,30,28,24.4,0.044,13663,4,2023
2023-04-04,Tuas,38,38,30.9,0.067,23484,4,2023
2023-04-05,Tanjong Pagar,18,17,33.9,0.034,11526,4,2023
2023-04-05,Keppel,24,24,30.3,0.026,14544,4,2023
2023-04-05,Brani,12,8,27.0,0.1,4320,4,2023
2023-04-05,Pasir Panjang T1-2,30,29,30.6,0.082,17748,4,2023
2023-04-05,Pasir Panjang T3-4,30,29,25.5,0.074,14790,4,2023
2023-04-05,Tuas,38,38,23.5,0.095,17860,4,2023
2023-04-06,Tanjong Pagar,18,14,24.8,0.05,6944,4,2023
2023-04-06,Keppel,24,21,34.5,0.034,14490,4,2023
2023-04-06,Brani,12,10,31.4,0.072,6280,4,2023
2023-04-06,Pasir Panjang T1-2,30,26,29.7,0.02,15443,4,2023
2023-04-06,Pasir Panjang T3-4,30,26,30.1,0.056,15652,4,2023
2023-04-06,Tuas,38,36,34.2,0.021,24624,4,2023
2023-04-07,Tanjong Pagar,18,14,28.3,0.03,7924,4,2023
2023-04-07,Keppel,24,24,28.6,0.063,13728,4,2023
2023-04-07,Brani,12,9,31.9,0.092,5741,4,2023
2023-04-07,Pasir Panjang T1-2,30,27,34.7,0.104,18738,4,2023
2023-04-07,Pasir Panjang T3-4,30,27,29.8,0.04,16092,4,2023
2023-04-07,Tuas,38,38,29.4,0.025,22344,4,2023
2023-04-08,Tanjong Pagar,18,17,30.9,0.108,10506,4,2023
2023-04-08,Keppel,24,24,25.2,0.035,12096,4,2023
2023-04-08,Brani,12,11,29.7,0.095,6534,4,2023
2023-04-08,Pasir Panjang T1-2,30,26,34.7,0.062,18044,4,2023
2023-04-08,Pasir Panjang T3-4,30,27,25.9,0.046,13986,4,2023
2023-04-08,Tuas,38,36,29.4,0.114,21167,4,2023
2023-04-09,Tanjong Pagar,18,16,23.1,0.07,7392,4,2023
2023-04-09,Keppel,24,21,29.8,0.03,12516,4,2023
2023-04-09,Brani,12,10,25.8,0.08,5160,4,2023
2023-04-09,Pasir Panjang T1-2,30,27,34.3,0.088,18522,4,2023
2023-04-09,Pasir Panjang T3-4,30,26,33.1,0.021,17212,4,2023
2023-04-09,Tuas,38,37,29.5,0.049,21830,4,2023
2023-04-10,Tanjong Pagar,18,17,33.6,0.041,11424,4,2023
2023-04-10,Keppel,24,23,35.1,0.11,16146,4,2023
2023-04-10,Brani,12,12,34.7,0.022,8328,4,2023
2023-04-10,Pasir Panjang T1-2,30,29,26.7,0.029,15486,4,2023
2023-04-10,Pasir Panjang T3-4,30,30,28.2,0.113,16920,4,2023
2023-04-10,Tuas,38,38,30.5,0.106,23180,4,2023
2023-04-11,Tanjong Pagar,18,14,24.5,0.032,6860,4,2023
2023-04-11,Keppel,24,21,32.7,0.063,13734,4,2023
2023-04-11,Brani,12,9,32.4,0.046,5831,4,2023
2023-04-11,Pasir Panjang T1-2,30,27,34.2,0.028,18468,4,2023
2023-04-11,Pasir Panjang T3-4,30,30,26.7,0.111,16020,4,2023
2023-04-11,Tuas,38,35,29.0,0.082,20300,4,2023
2023-04-12,Tanjong Pagar,18,17,32.5,0.061,11050,4,2023
2023-04-12,Keppel,24,24,28.6,0.11,13728,4,2023
2023-04-12,Brani,12,11,24.2,0.095,5324,4,2023
2023-04-12,Pasir Panjang T1-2,30,29,25.4,0.101,14731,4,2023
2023-04-12,Pasir Panjang T3-4,30,27,31.9,0.082,17226,4,2023
2023-04-12,Tuas,38,36,27.2,0.11,19584,4,2023
2023-04-13,Tanjong Pagar,18,16,31.7,0.042,10144,4,2023
2023-04-13,Keppel,24,24,27.5,0.022,13200,4,2023
2023-04-13,Brani,12,9,33.8,0.085,6084,4,2023
2023-04-13,Pasir Panjang T1-2,30,28,26.7,0.021,14952,4,2023
2023-04-13,Pasir Panjang T3-4,30,26,23.9,0.094,12428,4,2023
2023-04-13,Tuas,38,35,35.1,0.043,24570,4,2023
2023-04-14,Tanjong Pagar,18,17,31.2,0.031,10608,4,2023
2023-04-14,Keppel,24,21,32.2,0.072,13524,4,2023
2023-04-14,Brani,12,11,24.3,0.028,5346,4,2023
2023-04-14,Pasir Panjang T1-2,30,30,24.7,0.071,14820,4,2023
2023-04-14,Pasir Panjang T3-4,30,28,28.6,0.08,16016,4,2023
2023-04-14,Tuas,38,36,33.7,0.107,24264,4,2023
2023-04-15,Tanjong Pagar,18,18,28.4,0.03,10224,4,2023
2023-04-15,Keppel,24,20,27.5,0.088,11000,4,2023
2023-04-15,Brani,12,12,24.0,0.038,5760,4,2023
2023-04-15,Pasir Panjang T1-2,30,28,31.1,0.038,17416,4,2023
2023-04-15,Pasir Panjang T3-4,30,30,33.6,0.051,20160,4,2023
2023-04-15,Tuas,38,37,34.0,0.044,25160,4,2023
2023-04-16,Tanjong Pagar,18,16,30.3,0.031,9696,4,2023
2023-04-16,Keppel,24,24,34.7,0.06,16656,4,2023
2023-04-16,Brani,12,8,27.9,0.063,4464,4,2023
2023-04-16,Pasir Panjang T1-2,30,26,31.8,0.053,16536,4,2023
2023-04-16,Pasir Panjang T3-4,30,30,35.9,0.046,21540,4,2023
2023-04-16,Tuas,38,37,23.2,0.101,17168,4,2023
2023-04-17,Tanjong Pagar,18,14,30.1,0.081,8428,4,2023
2023-04-17,Keppel,24,22,27.9,0.108,12276,4,2023
2023-04-17,Brani,12,8,33.9,0.058,5424,4,2023
2023-04-17,Pasir Panjang T1-2,30,30,33.3,0.086,19979,4,2023
2023-04-17,Pasir Panjang T3-4,30,27,27.3,0.061,14742,4,2023
2023-04-17,Tuas,38,34,33.6,0.059,22848,4,2023
2023-04-18,Tanjong Pagar,18,15,34.4,0.101,10320,4,2023
2023-04-18,Keppel,24,22,27.1,0.039,11924,4,2023
2023-04-18,Brani,12,12,27.3,0.076,6552,4,2023
2023-04-18,Pasir Panjang T1-2,30,30,25.6,0.063,15360,4,2023
2023-04-18,Pasir Panjang T3-4,30,28,25.3,0.09,14168,4,2023
2023-04-18,Tuas,38,35,32.1,0.025,22470,4,2023
2023-04-19,Tanjong Pagar,18,16,32.4,0.096,10368,4,2023
2023-04-19,Keppel,24,23,25.4,0.061,11683,4,2023
2023-04-19,Brani,12,9,23.1,0.077,4158,4,2023
2023-04-19,Pasir Panjang T1-2,30,28,23.8,0.08,13328,4,2023
2023-04-19,Pasir Panjang T3-4,30,29,25.3,0.042,14674,4,2023
2023-04-19,Tuas,38,38,35.7,0.032,27132,4,2023
2023-04-20,Tanjong Pagar,18,16,29.3,0.072,9376,4,2023
2023-04-20,Keppel,24,21,33.2,0.05,13944,4,2023
2023-04-20,Brani,12,10,27.7,0.04,5540,4,2023
2023-04-20,Pasir Panjang T1-2,30,26,30.6,0.092,15912,4,2023
2023-04-20,Pasir Panjang T3-4,30,26,35.2,0.05,18304,4,2023
2023-04-20,Tuas,38,36,29.2,0.035,21024,4,2023
2023-04-21,Tanjong Pagar,18,17,23.3,0.098,7922,4,2023
2023-04-21,Keppel,24,20,30.8,0.11,12320,4,2023
2023-04-21,Brani,12,12,32.1,0.063,7704,4,2023
2023-04-21,Pasir Panjang T1-2,30,26,34.7,0.035,18044,4,2023
2023-04-21,Pasir Panjang T3-4,30,26,33.9,0.056,17628,4,2023
2023-04-21,Tuas,38,37,26.6,0.117,19684,4,2023
2023-04-22,Tanjong Pagar,18,18,31.0,0.075,11160,4,2023
2023-04-22,Keppel,24,23,24.0,0.105,11040,4,2023
2023-04-22,Brani,12,8,35.1,0.07,5616,4,2023
2023-04-22,Pasir Panjang T1-2,30,27,27.9,0.11,15066,4,2023
2023-04-22,Pasir Panjang T3-4,30,27,25.1,0.118,13554,4,2023
2023-04-22,Tuas,38,38,23.8,0.046,18088,4,2023
2023-04-23,Tanjong Pagar,18,15,24.2,0.075,7260,4,2023
2023-04-23,Keppel,24,22,30.2,0.027,13288,4,2023
2023-04-23,Brani,12,10,33.7,0.074,6740,4,2023
2023-04-23,Pasir Panjang T1-2,30,26,33.8,0.117,17576,4,2023
2023-04-23,Pasir Panjang T3-4,30,27,25.6,0.03,13824,4,2023
2023-04-23,Tuas,38,35,28.7,0.037,20090,4,2023
2023-04-24,Tanjong Pagar,18,18,24.2,0.027,8712,4,2023
2023-04-24,Keppel,24,20,33.5,0.107,13400,4,2023
2023-04-24,Brani,12,9,28.2,0.073,5076,4,2023
2023-04-24,Pasir Panjang T1-2,30,29,28.2,0.06,16356,4,2023
2023-04-24,Pasir Panjang T3-4,30,30,28.9,0.039,17340,4,2023
2023-04-24,Tuas,38,34,28.1,0.115,19108,4,2023
2023-04-25,Tanjong Pagar,18,17,26.7,0.093,9078,4,2023
2023-04-25,Keppel,24,23,32.6,0.11,14996,4,2023
2023-04-25,Brani,12,9,24.3,0.078,4374,4,2023
2023-04-25,Pasir Panjang T1-2,30,27,31.3,0.08,16902,4,2023
2023-04-25,Pasir Panjang T3-4,30,29,24.2,0.08,14036,4,2023
2023-04-25,Tuas,38,34,30.6,0.073,20808,4,2023
2023-04-26,Tanjong Pagar,18,15,35.6,0.04,10680,4,2023
2023-04-26,Keppel,24,21,24.6,0.033,10332,4,2023
2023-04-26,Brani,12,10,34.1,0.057,6820,4,2023
2023-04-26,Pasir Panjang T1-2,30,28,34.4,0.1,19264,4,2023
2023-04-26,Pasir Panjang T3-4,30,29,28.2,0.08,16356,4,2023
2023-04-26,Tuas,38,34,34.8,0.063,23663,4,2023
2023-04-27,Tanjong Pagar,18,17,35.0,0.091,11900,4,2023
2023-04-27,Keppel,24,23,30.9,0.026,14213,4,2023
2023-04-27,Brani,12,8,27.0,0.03,4320,4,2023
2023-04-27,Pasir Panjang T1-2,30,28,26.1,0.085,14616,4,2023
2023-04-27,Pasir Panjang T3-4,30,29,25.4,0.084,14731,4,2023
2023-04-27,Tuas,38,34,28.8,0.068,19584,4,2023
2023-04-28,Tanjong Pagar,18,17,23.3,0.07,7922,4,2023
2023-04-28,Keppel,24,20,29.2,0.111,11680,4,2023
2023-04-28,Brani,12,8,25.4,0.042,4064,4,2023
2023-04-28,Pasir Panjang T1-2,30,26,24.6,0.091,12792,4,2023
2023-04-28,Pasir Panjang T3-4,30,27,33.9,0.055,18306,4,2023
2023-04-28,Tuas,38,35,29.4,0.09,20580,4,2023
2023-04-29,Tanjong Pagar,18,14,23.9,0.092,6691,4,2023
2023-04-29,Keppel,24,24,23.3,0.071,11184,4,2023
2023-04-29,Brani,12,10,31.0,0.077,6200,4,2023
2023-04-29,Pasir Panjang T1-2,30,28,26.1,0.104,14616,4,2023
2023-04-29,Pasir Panjang T3-4,30,28,31.1,0.069,17416,4,2023
2023-04-29,Tuas,38,36,29.7,0.064,21384,4,2023
2023-04-30,Tanjong Pagar,18,18,28.6,0.116,10296,4,2023
2023-04-30,Keppel,24,20,33.0,0.09,13200,4,2023
2023-04-30,Brani,12,10,28.5,0.096,5700,4,2023
2023-04-30,Pasir Panjang T1-2,30,26,23.6,0.032,12272,4,2023
2023-04-30,Pasir Panjang T3-4,30,28,32.6,0.041,18256,4,2023
2023-04-30,Tuas,38,35,27.8,0.053,19460,4,2023
2023-05-01,Tanjong Pagar,18,16,29.8,0.093,9536,5,2023
2023-05-01,Keppel,24,22,25.9,0.095,11396,5,2023
2023-05-01,Brani,12,9,23.6,0.059,4248,5,2023
2023-05-01,Pasir Panjang T1-2,30,30,25.4,0.067,15240,5,2023
2023-05-01,Pasir Panjang T3-4,30,28,29.5,0.037,16520,5,2023
2023-05-01,Tuas,38,37,24.6,0.098,18204,5,2023
2023-05-02,Tanjong Pagar,18,15,35.6,0.025,10680,5,2023
2023-05-02,Keppel,24,20,26.0,0.059,10400,5,2023
2023-05-02,Brani,12,10,33.9,0.035,6780,5,2023
2023-05-02,Pasir Panjang T1-2,30,29,31.3,0.049,18154,5,2023
2023-05-02,Pasir Panjang T3-4,30,30,30.7,0.044,18420,5,2023
2023-05-02,Tuas,38,38,25.2,0.116,19152,5,2023
2023-05-03,Tanjong Pagar,18,14,28.3,0.038,7924,5,2023
2023-05-03,Keppel,24,24,33.1,0.044,15888,5,2023
2023-05-03,Brani,12,10,35.5,0.074,7100,5,2023
2023-05-03,Pasir Panjang T1-2,30,30,30.9,0.029,18540,5,2023
2023-05-03,Pasir Panjang T3-4,30,26,29.6,0.08,15392,5,2023
2023-05-03,Tuas,38,36,32.4,0.063,23327,5,2023
2023-05-04,Tanjong Pagar,18,17,25.7,0.038,8738,5,2023
2023-05-04,Keppel,24,21,34.1,0.034,14322,5,2023
2023-05-04,Brani,12,9,32.3,0.087,5814,5,2023
2023-05-04,Pasir Panjang T1-2,30,26,33.7,0.026,17524,5,2023
2023-05-04,Pasir Panjang T3-4,30,30,27.1,0.037,16260,5,2023
2023-05-04,Tuas,38,35,25.0,0.113,17500,5,2023
2023-05-05,Tanjong Pagar,18,17,30.2,0.024,10268,5,2023
2023-05-05,Keppel,24,20,35.2,0.027,14080,5,2023
2023-05-05,Brani,12,9,24.1,0.102,4338,5,2023
2023-05-05,Pasir Panjang T1-2,30,26,31.4,0.115,16328,5,2023
2023-05-05,Pasir Panjang T3-4,30,29,25.8,0.062,14964,5,2023
2023-05-05,Tuas,38,34,32.8,0.085,22303,5,2023
2023-05-06,Tanjong Pagar,18,16,33.3,0.106,10656,5,2023
2023-05-06,Keppel,24,20,35.8,0.047,14320,5,2023
2023-05-06,Brani,12,9,26.2,0.043,4716,5,2023
2023-05-06,Pasir Panjang T1-2,30,28,30.1,0.023,16856,5,2023
2023-05-06,Pasir Panjang T3-4,30,27,29.1,0.066,15714,5,2023
2023-05-06,Tuas,38,34,31.8,0.037,21624,5,2023
2023-05-07,Tanjong Pagar,18,17,32.4,0.038,11016,5,2023
2023-05-07,Keppel,24,24,27.7,0.118,13296,5,2023
2023-05-07,Brani,12,10,24.9,0.101,4980,5,2023
2023-05-07,Pasir Panjang T1-2,30,30,25.0,0.07,15000,5,2023
2023-05-07,Pasir Panjang T3-4,30,29,34.1,0.039,19778,5,2023
2023-05-07,Tuas,38,37,25.4,0.09,18796,5,2023
2023-05-08,Tanjong Pagar,18,14,33.0,0.118,9240,5,2023
2023-05-08,Keppel,24,24,23.4,0.025,11231,5,2023
2023-05-08,Brani,12,12,28.5,0.093,6840,5,2023
2023-05-08,Pasir Panjang T1-2,30,30,24.9,0.057,14940,5,2023
2023-05-08,Pasir Panjang T3-4,30,28,33.1,0.102,18536,5,2023
2023-05-08,Tuas,38,38,29.1,0.036,22116,5,2023
2023-05-09,Tanjong Pagar,18,16,23.0,0.11,7360,5,2023
2023-05-09,Keppel,24,24,25.8,0.119,12384,5,2023
2023-05-09,Brani,12,10,23.3,0.025,4660,5,2023
2023-05-09,Pasir Panjang T1-2,30,26,27.0,0.104,14040,5,2023
2023-05-09,Pasir Panjang T3-4,30,29,26.8,0.044,15544,5,2023
2023-05-09,Tuas,38,36,23.7,0.112,17064,5,2023
2023-05-10,Tanjong Pagar,18,17,33.4,0.038,11356,5,2023
2023-05-10,Keppel,24,22,35.1,0.043,15444,5,2023
2023-05-10,Brani,12,10,30.4,0.03,6080,5,2023
2023-05-10,Pasir Panjang T1-2,30,26,32.4,0.113,16848,5,2023
2023-05-10,Pasir Panjang T3-4,30,28,32.4,0.061,18144,5,2023
2023-05-10,Tuas,38,36,29.4,0.038,21167,5,2023
2023-05-11,Tanjong Pagar,18,17,30.4,0.054,10336,5,2023
2023-05-11,Keppel,24,21,31.5,0.065,13230,5,2023
2023-05-11,Brani,12,11,23.3,0.108,5126,5,2023
2023-05-11,Pasir Panjang T1-2,30,28,24.9,0.099,13943,5,2023
2023-05-11,Pasir Panjang T3-4,30,26,29.1,0.027,15132,5,2023
2023-05-11,Tuas,38,37,30.3,0.037,22422,5,2023
2023-05-12,Tanjong Pagar,18,14,30.0,0.062,8400,5,2023
